Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172461,-1.059930569,0.415587804,1.95567253,1.223056927,0.177505512,-0.035817496,0.430147927,0.258357385,0.246526631,-0.47336368,-1.512956914,-0.480222302,-1.590842294,-0.034978293,-0.602084714,-0.908353648,0.508417755,-0.487587817,1.250384554,0.270009012,-0.510936683,-1.396319031,0.054888622,-0.127830354,0.372815599,-0.777385806,0.319383769,0.15120043,60.14,0
172463,1.934224543,-0.21182833,-0.555074044,0.999015284,0.036366393,0.576082369,-0.560874567,0.234022679,0.69422424,0.315757051,0.187712212,0.841476406,0.107821843,0.12505393,-0.173005847,0.781998122,-1.166006767,0.605062372,0.079236191,-0.168547718,-0.157640962,-0.426007305,0.301310135,0.016216539,-0.307245051,-0.95542985,0.045886121,-0.0313489,20,0
172465,2.074027123,-0.017649439,-1.115867933,0.376726998,-0.0286712,-1.118302558,0.213492516,-0.352741717,0.478942151,0.059637171,-0.791126798,0.645476623,0.57033209,0.170821643,-0.001990485,-0.084783074,-0.369175388,-0.880565029,0.198644962,-0.189869576,-0.293747987,-0.686637283,0.316656288,-0.097240619,-0.262251015,0.2035275,-0.06768962,-0.060488938,1.29,0
172466,-0.107288848,0.955497921,-0.078427421,0.204547121,0.712520728,-1.197990896,0.955672327,-0.233750393,-0.260845698,-0.955446821,-0.550446851,-0.84734048,-0.914406749,-0.64710653,1.255000437,-0.248457954,0.911403858,0.877818685,0.494919392,0.01162644,0.315638863,0.973636429,-0.263304934,-0.09660286,-0.268730731,0.002820706,0.197339907,0.214734618,18.98,0
172466,-0.249654045,0.842477713,-0.15489047,-0.855826524,1.367241405,-0.19445371,0.868968723,0.115282696,-0.414442359,-0.966932383,0.382953284,-0.275304323,-1.236450134,-0.511328043,-0.772474802,0.598950898,0.095255462,0.534044036,0.274167489,-0.125342779,-0.234246055,-0.757991735,-0.03495581,0.009673646,-0.622519178,0.103004274,0.101197692,0.185789256,0.89,0
172467,2.179084845,-0.721180635,-1.449990697,-0.861836523,-0.601179594,-1.583271068,-0.136046461,-0.426088695,-0.558716684,0.877515679,-0.663833172,-1.021655601,-0.777275304,0.350233303,0.337806642,0.893740946,0.261442013,-1.661314409,0.661141582,-0.047482007,0.056372139,0.009976171,0.20385244,0.021187858,-0.108279168,-0.316927029,-0.059071832,-0.05934516,39.9,0
172467,-1.241427022,1.311349285,-0.274258431,-0.548660827,0.275556778,-0.352518273,-0.403460434,-3.691950863,-0.077700103,-0.612085617,-0.983423453,0.453119284,-0.120351261,0.390738353,-0.404722423,-0.001353321,-0.23839537,-0.787854046,-0.25416057,0.240016317,-0.751765411,-0.351047728,0.485963645,-0.120156736,-0.624657326,0.042838497,-0.710216811,-0.417759341,1.98,0
172468,-0.916953183,1.339981667,0.196998043,-0.837792351,0.425225467,-0.745925162,0.704363656,0.305241751,-0.289651065,-0.811883365,-1.138138108,-0.460700388,-0.769191271,0.736854918,0.606145695,-0.038043279,-0.353166413,0.240740785,-0.274791716,-0.117328833,0.214761433,0.503014574,-0.509538677,0.742572844,1.226714063,0.001935192,-0.107911093,-0.072626456,2.78,0
172468,1.997774148,-0.257480339,-0.254347524,0.156938709,-0.62409184,-0.703444526,-0.404426804,-0.156249889,1.113045657,-0.256134868,-0.483595333,1.29489318,1.511254177,-0.333999702,0.571297649,0.086495186,-0.524416843,-0.538245264,-0.049113383,-0.133084607,-0.173351778,-0.265143964,0.381010632,-0.000513228,-0.467786042,-0.285349634,0.022443106,-0.033999081,3.85,0
172469,0.290394258,-0.999760212,1.052743607,-2.044159146,-1.268834091,-0.567290131,-0.751001234,0.00336897,-1.513895443,0.996827137,-1.18441633,-1.205296322,0.122298686,-0.66335732,-0.007111655,-0.3943009,0.469244408,0.150599061,-0.023553676,-0.241904807,-0.170401195,-0.15286528,0.414206759,-0.088638663,-1.234146717,-0.464698566,0.173309084,0.131272759,52.5,0
172472,-0.004147789,0.65108992,0.113917697,-0.766448889,0.538490284,-0.623556796,0.800405833,0.047890965,-0.057244807,-0.201073191,0.17526811,-0.073256502,-1.455344342,0.57630968,-0.914421713,0.28544543,-0.718068894,0.055469422,0.361252886,-0.086944232,-0.245127685,-0.651914063,0.046203527,-0.454016252,-0.512636408,0.149705786,0.230193636,0.08123029,8.94,0
172472,-0.552405346,0.975664496,-0.011928416,-0.683138457,0.358230014,-0.984933205,0.989379176,-0.171019351,0.491125112,0.224543072,-1.098767072,-0.378337481,-0.833250345,0.073581971,-0.191546423,-0.128848038,-0.418244873,-0.717383601,-0.106355379,0.011147518,-0.365091665,-0.624697171,0.119610742,-0.204337138,-0.485353409,0.097280362,-0.210995716,-0.371157619,17.99,0
172473,2.03106358,0.245210788,-1.851030539,0.561526412,0.423111565,-1.24097798,0.397127056,-0.336131193,0.281528161,-0.445731235,0.013252118,0.363491128,0.142965531,-0.948119128,0.102445444,-0.008148791,0.914843254,-0.471307284,-0.255853463,-0.146013845,-0.200743774,-0.451334503,0.274970381,1.009897924,-0.116564212,0.310853458,-0.070542164,-0.02757821,10.6,0
172473,2.036819516,-0.591442773,-0.897585746,0.716597484,-0.595648645,-0.627652882,-0.366599831,-0.260934905,-0.462844382,1.027529519,-1.2291328,0.170784506,0.727683259,-0.058576658,-0.047211856,-1.697187482,-0.235740293,1.421877906,-1.426573939,-0.579912135,0.069911232,0.874826936,-0.062347235,-0.070875652,0.296008499,-0.241325739,0.049777374,-0.038760122,42.4,0
172476,-1.175035033,-1.094176424,1.176247718,-3.370573809,0.676567836,1.658006685,-0.596289782,0.650366898,-2.297606122,0.579010139,0.561585109,-0.253848491,0.827327114,-0.577345258,-0.535530629,-0.753112423,0.503357508,-0.51838309,-1.316280886,0.05871614,-0.028444481,0.21160437,-0.09998429,-0.968210307,0.591309983,-0.041085044,0.280808252,0.106613992,79,0
172477,-2.257738585,-1.690830402,2.196954651,-0.498473148,1.83854188,-0.364779287,-1.118651394,0.630925896,0.191333739,-0.774751902,0.168628816,0.203369393,-0.578142494,-0.023921824,-0.150961832,0.966129737,-1.062501367,0.908720686,-0.285263922,0.568563343,0.237650228,-0.093631381,0.178025283,0.265297462,0.414063757,0.22411894,-0.076784948,0.098633063,66.9,0
172477,1.95799832,0.458759339,-2.4012721,1.479324828,1.098156386,-0.860734786,0.784502534,-0.387405203,-0.005547384,-0.40666411,-0.500112349,0.444893298,0.622076077,-1.168204508,-0.407342055,-0.229526587,0.91107641,-0.028651773,-0.406438143,-0.080585846,-0.011133019,0.124526806,-0.052834855,0.505702998,0.510981467,-0.522430606,-0.003462819,-0.014165926,49.56,0
172477,2.127951742,-0.141672596,-1.877725393,-0.061199304,0.615307807,-0.281799159,0.071004675,-0.126117166,0.552887973,0.210202624,-0.357059351,0.106563823,-0.585166979,0.762394457,0.228386921,0.416406696,-1.204940885,0.975372549,0.578987055,-0.243205108,0.197225391,0.670737182,-0.171471474,-1.370701411,0.393657369,-0.040509952,-0.030359852,-0.084519901,1,0
172481,2.010542868,-0.843202173,-2.034358913,-0.244396563,-0.33249664,-1.556144126,0.391110589,-0.566571428,-0.766970857,0.934865994,-1.176161937,-0.458053022,-0.618254679,0.611052478,-0.382964417,-2.101049819,0.236003629,0.652620463,-0.634340885,-0.461848349,-0.206064767,-0.213394883,-0.034648016,0.078113168,0.171912654,0.81687585,-0.122731957,-0.06347378,117.95,0
172481,-4.7878193,4.44286292,-4.99437454,-0.932000231,-1.767044053,-0.532668499,-2.418608353,4.024435813,-0.20718274,-0.217972622,-1.080555856,1.712538897,0.597571727,1.418911637,-1.071462202,1.785919776,1.184488989,0.838729465,0.163749603,0.089061576,-0.226120123,-1.221296344,0.418619317,-0.546042512,0.287818088,0.212555328,-0.053073036,-0.046093996,12.99,0
172482,-0.021151901,1.203432919,-1.531526149,-0.642171797,1.335827693,-1.106166248,1.31265505,-0.13480046,-0.242764738,-0.192807761,0.791746147,-0.275857332,-1.655196693,-0.366310457,-1.253948826,-0.010749326,0.474340903,0.53605248,-0.057948709,0.023529916,0.119799791,0.566101046,-0.130411911,0.698506878,-0.377780454,0.511762492,0.396847484,0.244132975,2.51,0
172482,0.125846281,0.988664352,-0.40691719,-0.521341826,0.824695333,-0.851442833,0.999884307,-0.101548688,-0.011266861,-0.836540738,-0.699753283,-0.262558639,-0.293930761,-0.95481625,-0.209678176,0.334587876,0.398717481,-0.190220232,-0.247102301,0.023548036,-0.335346271,-0.851040251,0.13191116,0.620109935,-0.432346588,0.109946441,0.216490721,0.084999456,14.99,0
172483,-6.665006534,5.932473624,-3.263946792,-1.937417046,-0.663619584,-1.021324295,0.41657771,0.721296221,4.914028131,7.010639204,0.942902427,0.248598873,-0.910342801,-3.246715226,-1.075501076,-0.138915284,0.629593452,0.63046886,-0.567877279,3.245584302,-0.832972048,-0.015136251,-0.068249281,-0.601071919,1.038957808,0.537822633,1.473408297,0.244138564,4.79,0
172483,1.979852371,-0.968947323,-1.004529281,-0.867923127,-0.672723051,-0.462212604,-0.64658335,-0.023129531,1.866734145,-0.357002163,-1.877013407,-0.768868163,-1.215622002,0.203395641,1.432879695,0.621014342,-0.796411971,0.622254036,0.448680242,-0.084682433,0.135306501,0.337596924,0.007074532,-0.970734232,-0.280686555,0.765072798,-0.063136955,-0.053188147,80,0
172486,-0.117693323,0.609937384,0.204293515,-0.556034882,0.588785241,-1.112626117,0.986114052,-0.200284433,-0.055224418,-0.422772348,-1.032089183,0.185391262,0.214060417,0.080978661,-0.402172538,-0.056825785,-0.470482754,-0.70479279,-0.034558345,0.083700516,-0.237387457,-0.597790049,0.148018428,-0.116639637,-0.444810038,0.146081412,0.232111184,0.101922408,29.99,0
172486,-1.388076632,0.658428774,1.794730211,2.225669715,0.617398461,1.71447906,1.631577172,0.349235424,-1.928166229,0.067091868,-0.272693209,0.175739524,0.267675135,-0.183424279,-2.34949874,1.518665987,-1.412279978,0.067797154,-1.360663151,0.454889293,-0.240791806,-1.332014292,0.412941808,0.063323739,0.495803441,-0.500929228,-0.089552949,0.07965007,263.98,0
172487,2.332708583,-1.26339465,-1.159020021,-1.646056048,-0.899259261,-0.490379601,-0.993214779,-0.241802403,-1.339662872,1.553283372,-1.165341984,-0.525987279,1.215279465,-0.569173427,-0.238942375,-0.550500723,0.34768491,-0.111630937,-0.010012514,-0.359431074,-0.186266017,-0.006005923,0.218510316,0.475673957,-0.082885658,-0.180444692,0.008432757,-0.045791975,15,0
172488,2.040016219,0.20847183,-1.827159244,0.321303884,0.473987654,-0.958457963,0.219782755,-0.270537913,0.235646993,-0.326691948,1.138380956,1.053679774,0.788687445,-0.716040274,0.137277121,0.474893472,-0.042101409,1.023321344,-0.00188422,-0.128442538,0.231689986,0.847653086,-0.091894236,-0.448077812,0.302113469,-0.099574589,-0.001639636,-0.043293709,4.71,0
172488,-2.259947199,1.733664334,1.317734586,1.067161597,-1.271256181,1.056841319,-1.319487629,1.80635957,0.574927023,-0.642830245,-2.026454534,0.784684981,0.421936925,-0.162681088,-0.696665492,-0.285368562,0.691907773,0.265998737,0.854577419,0.137352643,-0.024252878,0.123445525,-0.218385401,0.605962479,0.696502384,-0.36271865,0.251333357,0.07333255,10,0
172488,-0.970544856,0.915800004,0.894597889,-0.498116233,-0.378133337,0.401252866,-0.26760175,0.721036268,0.448071754,-0.468429473,0.327061138,0.478132992,-0.726142111,0.292362535,-0.208375564,0.120535677,-0.408190494,1.020156229,0.336610474,-0.111312789,0.407062283,1.188919391,-0.18113585,0.722289306,-0.277163586,-0.176565884,0.058839608,0.16204494,18.99,0
172488,1.98367832,-0.211915164,-0.262972799,0.429503659,-0.555986282,-0.605424069,-0.390275811,-0.125234392,1.110174283,-0.203709067,-0.627479157,1.134237581,1.245184877,-0.262411821,0.577867958,0.099689689,-0.576471354,-0.40247509,-0.128479157,-0.161585776,-0.166564094,-0.259201943,0.358318506,-0.097285777,-0.394993061,-0.618435128,0.046021748,-0.029704728,5.75,0
172489,0.010584556,-0.245013748,1.042165555,-1.870335451,-1.9304215,-0.551380715,-1.159153984,0.432438871,0.599915359,-0.703907058,-1.037449164,0.014754306,0.014676384,0.224877065,2.768287858,-2.969874828,1.059718211,2.421346404,2.733948722,-0.299561241,-0.104084625,0.382750418,0.095825561,0.029177221,-1.029475481,-0.543961394,0.25975215,0.167629637,11.65,0
172489,1.987791994,-0.469727055,-0.268710483,0.524489823,-0.888405559,-0.613944282,-0.678307247,0.001075138,1.636779889,-0.131469452,-1.225458547,-0.105138163,-0.948664791,0.01088459,0.595361997,0.140130944,-0.458253825,0.346265995,-0.202053836,-0.298728132,0.174644405,0.722298968,0.128880306,-0.028535921,-0.123386344,-0.207271375,0.035606074,-0.040038004,4.99,0
172490,2.153742658,-0.824846177,-1.687086439,-0.760405939,-0.146651219,-0.350875283,-0.382020345,-0.166732007,-0.709327741,1.146960839,-0.274596877,-0.090874879,-0.04595386,0.486311035,-0.050496323,-0.891273281,-0.84438494,2.015822725,-0.326757094,-0.522758698,-0.140904424,0.05129487,-0.04208806,-1.077061391,0.014503328,0.840758889,-0.076245911,-0.080218954,41.95,0
172492,-0.238692792,0.85493952,0.223492156,-0.545692501,1.797671452,0.887043046,0.99013231,0.086918601,-0.337110617,-0.985495062,0.085682489,-0.108121616,-0.146452503,-1.000863373,0.924700663,-0.953228728,1.397393543,-1.568948384,-0.70338467,-0.03342309,-0.235583441,-0.358275918,0.005174388,-0.432993064,-0.704942042,0.278784989,-0.01204699,-0.053026525,0.89,0
172494,1.911096163,-0.562870292,-0.341241017,0.302243584,-0.580244364,0.127750322,-0.773729299,0.166922043,0.967657919,0.155606415,0.754615913,1.093130304,0.215339966,-0.099735828,-0.324986735,0.525734387,-0.75026461,0.499855156,0.012213658,-0.099811703,0.22421665,0.754184899,0.172035662,0.82617137,-0.300715336,0.509886469,-0.030951952,-0.045421037,31.04,0
172494,2.105493418,0.090633107,-1.970996788,0.274167737,0.693988631,-0.461475893,0.124558493,-0.142577862,0.613034002,-0.371116441,-1.148428886,-0.311567291,-0.356457787,-0.770608116,0.354497076,0.459262962,0.339560186,-0.134449636,0.212381943,-0.173028537,-0.403671218,-1.076256514,0.276579422,-0.13617739,-0.210578208,0.215942933,-0.064024805,-0.038015071,3.28,0
172496,-2.089856,-0.831968166,0.512590363,-2.926812048,-2.085902338,0.386822712,0.528833637,0.294828202,-2.097257126,0.761141454,0.113498785,-0.72878896,-0.016321911,-0.271125814,-1.140730725,0.249731168,0.033933123,0.674031234,-0.490591692,-0.444881987,-0.253722024,-0.106558432,-0.514465969,-0.385475942,0.679127043,-0.110871299,0.41766606,-0.098265629,344,0
172496,-0.420239695,0.941443962,2.086213813,4.548718721,0.140916123,0.767393402,0.171437253,-0.014937827,-1.088361082,1.909699796,-1.239254068,-0.86649125,0.118170544,-0.442810597,0.719469221,-0.021247392,-0.051140505,0.578796341,0.967332735,0.304000447,0.224552618,1.188080323,0.12302634,0.058700853,-0.633093818,0.4721255,0.252211197,0.008360161,25.18,0
172497,-5.357035707,4.858956588,-5.464040818,-0.944739175,-2.126920527,-0.604908198,-2.785533342,4.464935546,-0.185822383,-0.135073895,-1.206045278,1.882520758,0.660167647,1.665089006,-1.095710602,1.88696603,1.344135309,0.861956882,0.12827402,0.115193168,-0.211782251,-1.25405687,0.497325515,-0.551792858,0.366347429,0.219054549,-0.07941973,-0.047277721,8.99,0
172498,-0.801221991,-4.874934041,-3.19566643,1.177223854,-1.299392828,-0.397073123,2.192428192,-0.603173386,0.358853654,-0.611674581,0.57598368,0.760384105,-0.496390408,1.078926833,-0.324041047,0.01866556,-0.484849348,0.276756174,0.217340167,2.752016742,0.778143398,-1.011155169,-1.16027735,-0.26629991,-0.523928716,-0.233779261,-0.338745032,0.180251708,1484.66,0
172498,-1.151215819,1.381610437,0.330011098,0.882721154,-0.574115566,-0.246054668,-0.174868678,0.92537025,0.390692278,-0.595389729,-1.877394587,0.27189227,-0.953716923,0.387130649,-1.359264174,-0.455776526,0.438735684,-0.594388954,0.45534351,-0.353489706,-0.320453383,-0.933961788,0.321860441,-0.116791397,-1.014592669,-1.163620672,0.011771838,0.170445912,11.75,0
172498,0.009587148,0.215477093,-1.389447898,-1.291712223,1.755023771,3.869896312,-0.816209293,1.593153606,0.455730666,-1.30763778,-0.097470072,0.004101654,-0.051394508,-1.192890658,0.739149608,1.187779965,0.25398177,0.631203518,-0.987398287,-0.049432668,0.125698186,0.111980363,0.489872278,0.586422585,-1.203010876,0.197129371,-0.044099622,-0.004138604,77.11,0
172499,-0.288926648,1.132652653,-0.130106919,-0.580883049,0.180435704,-1.076469648,0.695513346,0.206380093,-0.260858127,-0.649496697,-1.142684519,0.446217897,0.471359435,0.345323423,-0.472469714,0.055195115,-0.315554126,-0.706046251,-0.03679592,-0.109184332,-0.220900932,-0.578891803,0.115149243,-0.108675712,-0.430429681,0.148530353,0.122121749,0.035116954,9.12,0
172502,2.076252762,-0.860448445,-1.596124994,-0.645216046,-0.062890572,-0.042137188,-0.311443066,-0.08619076,-0.668044119,0.990536525,0.041480703,0.515808415,0.210336485,0.267745779,-0.954261973,-1.336464284,-0.413732753,1.190270736,0.005024599,-0.456482909,-0.578026618,-1.235307141,0.265546236,0.066639937,-0.281656847,0.372054943,-0.077608134,-0.059887097,62.19,0
172505,1.973959784,0.052177228,-2.95742543,0.067665479,1.803259527,0.766478916,0.348749262,0.172766581,-0.025641353,-0.310938716,1.136880866,0.331755422,-0.845796878,-0.352837686,0.021121822,-0.65332173,1.247067526,-0.722254446,-0.571868047,-0.255448359,0.109513576,0.515239391,-0.031939506,-0.988890134,0.218559719,0.796253982,-0.063860502,-0.076795266,14,0
172505,-0.411737118,1.112151376,-0.334760841,-1.244984258,1.529233323,-1.5318009,1.982087831,-0.498741048,-1.386860746,-0.634815654,0.870410011,0.834886218,0.255835663,0.760760411,-1.754651715,-0.484520388,-0.597055254,-0.285519286,-0.28478245,-0.148633187,0.392337241,1.184770135,-0.634290022,0.212969325,0.726110294,0.894340876,-0.038676565,0.077650382,2,0
172506,1.928738015,-0.541384728,-0.301437487,0.524862997,-0.837814256,-0.550010973,-0.59178499,-0.054540389,1.248334051,-0.001265097,-0.96089306,0.298249306,-0.001341451,-0.197174299,0.375811821,0.218195574,-0.397774287,-0.068183821,-0.349593889,-0.151777646,0.216616964,0.79460789,0.115924463,0.050566104,-0.252492123,0.613858592,-0.025686531,-0.044760634,37.89,0
172507,-2.823540753,2.160319332,0.84404113,1.052194928,-1.649926647,0.99737355,-1.670618006,2.242316289,0.596076974,-0.560986549,-2.150905909,0.953332842,0.484685964,0.082049571,-0.720231686,-0.18227912,0.850701129,0.287749712,0.819748081,0.150335611,-0.014332281,0.091382229,-0.150879085,0.601348023,0.772662727,-0.355803412,0.232281514,0.06933623,10,0
172508,-2.268603773,1.199715714,-1.075239428,-0.542403065,0.631830957,0.159061202,-1.426701273,-5.746357864,0.160317172,0.04313616,0.424888035,1.249246075,-0.380212648,0.535084627,-1.361212036,0.30784195,-0.61114727,-0.246150165,0.134424589,0.610829336,-2.927004458,0.577901769,0.470458154,-0.325449048,-0.809924136,0.083320165,-0.206622312,-0.089344825,50.82,0
172509,2.044960659,-0.135338176,-1.195422688,0.222551277,0.048605613,-0.70116052,0.047209043,-0.14375468,0.36381443,0.254335592,0.583488208,0.808866899,-0.344990266,0.52768277,-0.593130533,0.209733846,-0.642236493,-0.214718941,0.568482634,-0.228435895,-0.265151679,-0.681208523,0.290467524,-0.371876227,-0.295187503,0.201234923,-0.07736552,-0.074578307,0.99,0
172510,1.962484717,-1.34586382,-2.419329481,-3.094987489,0.461986476,0.545313893,-0.227280556,0.055404451,0.404057136,-0.409600845,1.432064809,1.742114572,0.901625655,0.610946764,1.092747121,-3.513308269,0.653741998,0.309254323,-0.394499354,-0.462002421,-0.075606272,0.42849632,0.029771886,-0.704251276,0.169481491,-0.64060789,0.06938746,-0.060219891,91.38,0
172511,-0.56188735,1.227453002,-0.471738903,-0.794887791,1.050447466,-0.264179003,0.630679622,0.453763925,-0.762537247,-1.212022123,0.381639676,0.415838989,-0.120706376,-0.407285038,-0.934583841,0.707871788,0.175194297,0.535005345,0.391368951,-0.158857139,-0.191580991,-0.715130576,-0.027343272,0.098698496,-0.515904177,0.11277451,-0.020250519,0.110004278,1.98,0
172512,-0.833619976,1.032102685,0.617042907,0.704964352,1.120829527,0.078243745,1.688792081,-0.378657223,-0.930418865,0.177681776,0.638474135,-0.10187881,-1.165843413,0.550389519,-0.673002277,-0.980828744,-0.109112389,0.298321798,1.300142728,-0.031415974,0.043514759,0.313915632,-0.617605987,0.773628084,1.036898945,-0.292494654,-0.364306365,-0.15945033,78,0
172515,-0.4629343,1.20422502,-0.664623401,-0.626937804,1.039507958,-0.876659319,0.938591332,-0.119090796,0.276924989,-0.217600403,-0.644394549,0.16393802,0.592273939,-1.281941523,-0.245339454,0.30830526,0.270294326,-0.280342003,-0.232329745,0.247518975,-0.429017472,-0.8412157,0.20460726,0.481538389,-0.253336655,0.133672784,0.472355495,0.197387586,5.99,0
172516,1.922347371,-0.526705743,-2.129058154,0.005721189,0.629808251,-0.167479119,0.324607326,-0.252200203,0.262713284,0.237254333,-0.338411015,0.725313393,0.646579213,0.359687003,-0.69444799,0.217521856,-0.992962329,0.565254591,0.674223581,0.099029589,0.36922431,1.047146391,-0.395564352,-1.24680284,0.46998092,1.060576603,-0.118562617,-0.082392884,118.9,0
172517,0.119225023,0.625909415,0.018751814,-0.807711335,0.64252274,-0.307018038,0.867567412,-0.190324777,0.377823268,-0.800801147,-1.131290291,0.761043138,0.985681382,-0.366134761,-0.899889211,-0.667223336,-0.257659029,-0.477448217,0.02872267,-0.130272918,0.166851244,0.71893235,-0.187458178,0.688034501,0.03193935,0.081678338,-0.109334497,-0.007698244,18.39,0
172518,2.011695198,0.072450516,-1.616067852,0.35245663,0.342879095,-0.671793106,0.064294567,-0.079730892,0.281467347,-0.199536293,1.230410073,0.685039219,-0.451541151,-0.556358133,-0.464709306,0.477391986,0.313746015,0.176254626,0.27334495,-0.169206397,-0.30301958,-0.832261605,0.352148439,0.659057352,-0.328038483,0.143530524,-0.069555993,-0.038962088,5.35,0
172518,-0.777176006,1.576209018,-0.280800509,0.661195857,0.4763201,-0.543184008,2.923011263,-0.741154497,-1.450866333,-0.301199369,-0.860151745,-0.451948691,-0.289294923,0.769937323,-0.007095367,-1.235720949,0.116510201,-0.30058209,0.5168333,-0.171589963,0.297094321,1.044966521,-0.796791291,0.06604512,1.537397798,0.051978174,-0.14051567,-0.044991561,208,0
172518,-5.922352429,5.281402107,-5.937982697,-0.958764511,-2.503968747,-0.665733742,-3.137516313,4.901348493,-0.164845558,-0.053623744,-1.330668177,2.051357936,0.722957336,1.910299754,-1.119381206,1.989703801,1.503090252,0.884269292,0.092890587,0.133345098,-0.200210939,-1.286675792,0.567516173,-0.556664581,0.443189786,0.225896449,-0.099833452,-0.05053439,9.99,0
172520,-7.227073481,6.358021649,-3.731533339,-1.952405217,-1.023688007,-1.092663112,0.047049237,1.160108927,4.936109272,7.095039319,0.817738862,0.418873865,-0.848464167,-3.000819955,-1.09993712,-0.038205505,0.789411713,0.652458662,-0.603373889,3.266747368,-0.819785811,-0.04877118,-0.004170245,-0.605924611,1.113937148,0.544539187,1.452075788,0.242312436,4.79,0
172521,-0.40022455,0.055088392,1.305554726,-1.023258537,0.045636323,-0.584101065,1.347468965,-0.610195517,0.623267401,-0.416763106,-0.845063073,-0.00262021,0.175507283,-0.667380067,-0.260752929,0.44873172,-1.072696783,-0.480435319,-0.750659005,-0.029387756,-0.215680459,-0.294775278,0.229724526,0.038411119,-1.270909514,-0.064345816,-0.263375917,-0.210587594,130.51,0
172521,-0.4066249,-0.373820821,1.332206463,-2.343042118,0.26806348,-0.270067774,0.309702874,-0.264405263,-0.724064264,-0.121712664,-1.457050757,-0.626872609,1.222489546,-1.058249426,-0.524739076,1.355297765,-0.520449631,-1.031369996,0.018185466,0.299367288,0.347787515,1.073213138,-0.303142344,-0.718915259,0.101972733,-0.166251047,-0.058999666,-0.088412628,49.98,0
172521,-0.798244126,1.195323921,-0.600795242,0.238495462,0.482213855,-1.408385464,0.996615646,-0.106210636,0.230069685,-1.407983087,-0.385141111,-0.552134964,-1.293541031,-1.759920542,-0.233743404,-0.285226675,1.949159006,0.51507831,0.095727253,-0.277596984,-0.029409203,0.123574433,-0.236706802,0.1783729,-0.504181919,-0.386932045,-0.267537699,-0.110546706,43.05,0
172522,2.039070963,-0.245794736,-1.24843026,0.215758193,-0.017078057,-0.618305442,-0.062710994,-0.035655541,0.575865907,0.286676699,0.349211022,0.073836429,-1.725482178,0.805920025,-0.389734525,0.231927239,-0.526320634,-0.115968823,0.526368523,-0.321960068,-0.278822597,-0.781003723,0.307228719,-0.514610945,-0.349891824,0.214371074,-0.083304748,-0.078680667,0.89,0
172523,-0.526583294,0.881324737,-0.515026441,-0.23052252,1.663536665,0.962273304,1.111301569,0.332698545,-0.436652809,-1.796522302,1.618825618,0.679179594,-0.084081069,-1.933578015,-0.202320807,-0.81445253,2.266604917,-0.175567625,-0.429058866,0.070217382,0.076438512,0.418614069,-0.104050239,-1.584783048,-0.163471883,-0.154850349,0.2030313,0.185302519,80.44,0
172524,0.181670725,1.066861733,-0.644619091,-0.699858241,1.306647559,-0.388335785,0.996365361,-0.088088505,-0.11922043,-0.863139855,-1.060176127,0.094177876,0.849218746,-1.195427819,-0.228437679,0.416300368,0.15834659,-0.196599694,-0.075427177,0.078852337,-0.367687959,-0.863004877,0.016826396,-0.058334263,-0.329684349,0.152718191,0.229716744,0.079180386,2.69,0
172525,2.063221436,-0.04891396,-1.060447372,0.418114861,-0.149472438,-1.219907213,0.182342986,-0.334137189,0.544342115,0.074306971,-0.736904044,0.429843592,0.040377888,0.280142177,0.041665397,-0.106875237,-0.283597217,-0.870015746,0.143171203,-0.227745461,-0.289421556,-0.698822656,0.342290812,0.045667494,-0.300021325,0.195542141,-0.070712865,-0.060033885,0.99,0
172526,1.902085261,-0.524243816,-1.002985197,0.212727087,-0.439364786,-0.733957906,-0.131992444,-0.033757092,1.055072593,-0.022735023,0.614326731,0.502669149,-1.732177112,0.619307971,-0.770285017,-0.323342214,-0.17386145,-0.081100421,0.536657647,-0.25500387,-0.095047264,-0.21085386,0.201821741,-0.007417023,-0.188518068,-0.107638625,-0.042899384,-0.061669695,46.9,0
172527,-0.531183547,0.541546664,1.092098985,-0.752458369,0.271035758,0.118859317,0.298942805,0.020350782,0.471249529,-0.561030258,-1.461058745,-0.063529909,0.349446294,-0.4742024,-0.069563531,0.313171409,-0.716871766,0.258844775,-0.217924688,-0.1331113,0.291633275,0.923591966,-0.158355897,0.546209312,-0.455747488,0.506164181,-0.113208191,0.184540159,15.31,0
172527,2.216032488,-0.672009569,-1.443853192,-1.01033904,-0.28589359,-0.852284035,-0.297471654,-0.261883085,-0.743565155,0.959677942,0.686643074,0.249031774,0.277261115,0.100835836,-1.015615122,0.920957014,-0.011521964,-1.280652056,1.262585167,-0.028716317,0.051612861,0.182353505,0.134309572,-0.390336058,0.019106655,-0.274464657,-0.041769394,-0.077818472,6.46,0
172527,0.64322288,-3.380753361,-3.890510954,-0.386292259,-0.266370947,-0.822618844,1.514705287,-0.729188781,-0.901783856,0.565652686,-1.635506146,-1.697677897,-1.25005512,0.86989885,-0.173242699,0.485685121,0.368193699,-1.127407152,0.769358041,1.694664141,0.944201718,0.691762926,-1.051281157,0.140447466,0.508554678,0.220467895,-0.278603837,0.058006177,900,0
